condition,-0.43201306,-0.055579826,-0.20511249,-0.09811321,-0.33948094,-0.15563066,-0.11290569,0.4159,-0.109793015,0.13276404,0.44581005,0.47103718,0.08245319,0.31193784,-0.32226384,0.18223548,-0.24069697,0.3213547,-0.41352648,-0.18373764,-0.22218396,-0.15677825,-0.19445263,0.0770811,0.027766496,-0.15663002,-0.017984986,-0.24005306,0.16906023,0.29211986,0.41649383,0.23935217,-0.10767225,-0.03404475,0.21013556,-0.17933285,0.21457407,-0.075902775,0.20959567,-0.27387467,-0.020349368,0.06700485,-0.13413507,0.011645436,-0.20699877,-0.28015655,-0.07194115,-0.21341333,0.63606954,0.26618066,0.2175628,0.07605483,-0.14873052,-0.05495292,0.04330155,-0.09303979,-0.39089632,-0.13007805,0.070689,-0.10007514,0.5532938,-0.111069456,0.038673844,-0.2065019,0.15903938,0.25844973,-0.27068543,0.23886245,0.22335926,-0.11646564,-0.25521523,0.2970357,0.3544593,0.0667679,0.4684338,-0.26883107,-0.12014033,0.123602435,0.15329108,0.20551422,-0.13219446,-0.14842232,-0.31657165,-0.021884337,-0.2691422,-0.30641803,0.022249758,-0.38459635,0.21668313,-0.16189983,-0.2712425,-0.10350015,0.19995743,-0.41658515,0.033239268,0.18928708
rocky,-0.28344554,-0.15779291,-0.22739348,0.010486736,-0.25763357,-0.12432987,-0.3145715,0.3468063,0.072064415,0.16974472,0.19676912,0.22734816,0.23012066,0.28854457,-0.17871132,0.05605045,-0.15238872,0.16211726,-0.19898535,-0.057658188,-0.31925413,-0.2295629,-0.22901836,-0.39396185,0.059465557,-0.14136247,-0.09919779,-0.0818139,0.2740217,0.063812405,0.14073062,0.31834352,-0.31284457,-0.092634514,0.24426217,-0.19760986,-0.022192787,-0.14746419,0.22225155,-0.10536881,-0.30577022,0.024713371,-0.14255613,-0.18546917,-0.29405698,-0.13816608,-0.18826234,-0.10931723,0.38905457,0.25503165,0.18153839,-0.17882948,-0.3499333,-0.2824046,0.14203545,-0.17171493,-0.15316528,-0.08562474,0.2455354,0.047204234,0.29966527,0.050966565,0.20012781,-0.38414776,0.25707725,0.083773054,-0.08502261,0.31052262,0.11165063,0.11034201,-0.12983012,0.19128567,0.06355964,0.18302527,0.35177994,0.08997807,-0.13076124,0.2770657,0.23877132,0.34136504,-0.2705254,-0.19654013,-0.26540613,-0.24359427,-0.09444688,-0.09975371,-0.14985977,-0.30295503,0.12945831,-0.25359163,-0.17525011,0.07798106,0.31950444,-0.26574787,0.22897664,-0.14764766
whether,0.5365996,0.30293655,-0.3311905,-0.26648796,0.11740248,-0.015446171,0.09158355,0.40043485,0.035739414,0.512174,0.39501488,0.42646754,0.07554419,-0.1241745,-0.4578101,0.35941604,-0.41564775,0.089601964,-0.0369322,-0.36616108,0.059392065,-0.45005792,-0.49204212,-0.67202604,0.3940494,-0.36608317,0.34430328,-0.398996,0.21480937,0.47427267,0.17131159,0.41773075,-0.4830324,-0.48577428,0.024273187,0.010638297,0.0864769,-0.2929281,0.06538353,-0.4099027,-0.32134235,0.20404996,-0.2194224,-0.7172125,-0.41968617,-0.42596164,-0.2543698,0.35992345,0.61492574,0.45222664,0.2158857,-0.5684204,-0.05511911,-0.2021073,0.5801407,-0.18331355,-0.25538477,-0.11738469,0.19819133,-0.030563746,0.21756372,-0.122110695,0.18983337,-0.16199154,0.15018113,0.5474736,-0.5384996,0.26326978,-0.15298517,0.2478137,-0.36122674,-0.16880983,-1.0328281,-0.30624062,0.3246049,-0.3209873,-0.22910792,0.48881078,-0.19625527,0.43985698,-0.29371902,-0.14682299,-0.5132152,-0.17297539,0.51103425,-0.48543137,-0.18243726,-0.3474906,-0.30538487,0.16071934,-0.23029172,0.10541288,-0.19168484,0.22539091,-0.038177192,0.51093376
desperate,-0.19710542,-0.092471145,-0.18673089,-0.11687192,-0.2696435,0.29467633,-0.42226034,-0.08880925,-0.054045424,0.14655307,0.30091774,0.21764256,0.13658819,0.20920002,-0.014094009,0.052713886,-0.33270591,0.014953531,-0.11615605,-0.16806749,-0.16243342,-0.24268703,-0.2968074,-0.34638768,0.29826635,-0.3962865,-0.14951448,-0.048323132,0.44019812,0.12697384,0.2664969,0.15574364,-0.36472124,-0.15301189,0.14330664,-0.21551919,-0.010296077,0.07073632,0.011166498,-0.08352943,-0.37744224,-0.16697857,-0.35528508,-0.19576773,-0.17688839,-0.15159066,-0.30254525,0.4403286,-0.0034329444,0.19053772,0.1647332,-0.30242342,-0.20047514,-0.32565707,0.38679355,-0.3536424,-0.23123097,-0.1935753,0.3185054,-0.14704832,-0.037238386,-0.09321332,-0.015064068,-0.10554567,0.33047998,0.19304769,-0.025232129,0.07668887,0.21133466,0.24851972,-0.099023476,-0.013928905,-0.15226936,0.2095068,0.14024773,-0.21202871,-0.26871923,0.6925796,-0.12421575,0.144464,-0.1129967,0.2336866,-0.026837349,-0.31551883,-0.16894805,-0.18751228,-0.31229752,-0.1545572,0.14715211,-0.076085135,-0.24619201,0.38907635,0.24130446,0.12270546,0.32634825,0.2953441
heard,0.024794877,0.26007938,-0.22735563,-0.33909744,-0.019259524,0.2460661,-0.35272393,0.15935355,-0.18561731,0.12199496,0.08195314,0.40117905,0.30361024,0.11245563,-0.16605756,0.28436798,-0.3274343,0.36412695,-0.11696403,0.0174262,-0.08544303,-0.059241667,-0.16333118,-0.17276981,0.22840416,0.024903674,-0.13546667,-0.2878515,0.37043244,0.13925655,0.42412305,0.17530239,-0.058092687,-0.17587031,0.07135938,-0.120769575,0.292078,-0.123470284,0.23302512,-0.4897946,-0.29084718,-0.28332376,-0.14668731,-0.4083799,-0.24464563,-0.40801823,-0.03181815,0.1973689,0.44502276,0.23897621,0.15427381,-0.11844277,-0.29075584,-0.21877158,0.1925133,-0.24642146,-0.12257157,-0.26311937,0.41448098,-0.26484668,0.44270226,-0.10382801,0.41193965,0.115985684,-0.22031349,-0.049071193,0.085895546,0.0931972,0.021497387,0.38796172,-0.45666105,0.05533491,0.25191826,-0.098187506,0.09894383,-0.33652428,-0.52350307,0.24162659,0.31277892,0.28153569,-0.017099418,-0.57676256,-0.1806882,0.26181754,-0.009749763,-0.3665347,-0.18155038,-0.14720646,0.15038532,-0.17300037,-0.14516318,-0.117863,0.04537561,0.0087171085,0.18195349,0.40427813
wild,-0.41293734,-0.11711862,-0.049038902,-0.05976847,-0.43859017,-0.45277286,-0.17011675,0.18918553,-0.050525557,0.00066387653,0.01135271,0.285752,0.31103754,0.15582234,-0.2254032,-0.12887153,-0.09159936,0.38273296,-0.09916665,-0.22274858,-0.34273958,-0.36908874,-0.2577251,-0.13744424,-0.20204833,-0.18792322,-0.19158857,-0.13224056,0.12558924,-0.06659517,0.27831048,0.15879753,-0.098857164,0.052804664,0.5346185,-0.062258296,0.112936065,-0.10254463,0.18687336,-0.21576512,-0.3492581,-0.36961332,-0.1171307,-0.16164793,-0.42931402,-0.16767721,-0.20565397,0.18341084,0.24529411,0.049420144,0.1691742,-0.23951232,-0.49411434,-0.58243734,0.22235426,-0.29142755,-0.07209214,-0.14722863,0.12862268,-0.36576658,0.046935514,0.124437034,0.25302553,-0.40802598,0.4289318,0.07020235,-0.028704226,0.051710382,0.18328515,0.16790469,-0.09004799,0.09402916,-0.2477475,0.622518,0.20851648,0.14153525,-0.06628243,0.2794204,0.26999408,0.00071077794,0.027677633,-0.55872935,-0.21480606,-0.4721996,-0.26121402,-0.35630924,-0.30939785,-0.19042176,0.07804428,-0.2008067,0.10739243,0.24679779,0.2652622,-0.0673767,0.10624177,-0.2583334
chinese,-0.27715492,-0.028171942,-0.20637885,-0.16292031,-0.49955314,-0.40935624,-0.16382705,0.022783708,0.050363913,0.035217103,-0.03566594,0.2953644,0.4242741,0.16231267,-0.1991445,0.07700265,-0.19227554,0.17057717,0.07704865,-0.08014226,-0.19431698,-0.22482452,-0.30788568,-0.13362873,-0.09868573,-0.15742153,-0.3214483,-0.27404115,0.06184566,-0.12395823,0.35722262,0.30210662,-0.06402819,0.09427237,0.28846675,-0.21445456,0.34222543,-0.034860753,0.29760405,-0.3751167,-0.27327117,-0.27202433,-0.1010668,0.031791836,-0.40265977,-0.09954873,-0.38141906,0.4137473,0.27657348,0.1384141,0.27334607,-0.252676,-0.11207101,-0.5451765,0.1836515,-0.28786555,-0.038390707,-0.27703315,0.04653027,-0.17705935,-0.029190771,0.20278043,0.19150585,-0.3835776,0.36564437,-0.013838306,-0.1130414,0.122676164,0.16733605,0.04966919,-0.19903122,0.21126358,-0.10301454,0.4730214,0.23024127,-0.04104509,-0.25473052,0.20560685,0.2559283,-0.052633747,0.24246834,-0.47521245,-0.20447382,-0.34009182,-0.19609867,-0.3279362,-0.29485595,-0.1533334,0.10614475,-0.15288332,0.03822224,0.38414323,0.19805402,-0.00499044,0.023866713,-0.0036760946
martin,-0.21295065,0.1608566,-0.18072587,-0.29474175,-0.26522917,0.003003344,-0.3370316,0.3382573,0.06505094,0.1596595,0.015792191,0.20459902,0.2779278,0.3600585,-0.021825902,0.18412682,-0.07703071,0.213085,-0.07979273,-0.17077263,-0.19715619,-0.21684572,-0.37219304,-0.16553009,0.03910911,-0.06570631,-0.16872834,-0.18009894,0.41549006,0.017577842,0.15474951,0.24839908,-0.14757366,-0.13723247,0.28801787,0.022812143,0.07372794,-0.07459607,0.30607983,0.113022216,-0.24620308,-0.050365474,-0.13350493,-0.16571546,-0.32969493,-0.08193343,-0.28124002,0.10536164,0.24035862,0.24294862,-0.003128171,-0.23153716,-0.17737679,-0.3054162,0.2503653,-0.08208306,-0.24753557,-0.0425552,0.21574685,0.0044510365,0.3205556,0.07718351,0.19974416,-0.16222885,0.31027168,0.21005711,-0.087077215,0.31425315,0.10833448,0.26601177,-0.2699936,0.15552896,-0.0023740493,0.3370952,0.21196732,0.19146276,-0.26700336,0.27045673,0.30652118,0.31599736,-0.29647964,-0.34663808,-0.04729058,-0.20392579,-0.16593903,-0.080201924,-0.12966794,-0.22595277,0.15326896,-0.20024516,-0.2269832,0.058477543,0.27455714,-0.14622027,0.30472523,-0.11329481
kate,-0.45603657,-0.14218391,-0.24846077,-0.21425027,-0.26138997,-0.10293323,-0.21444723,0.34566835,-0.028291812,0.14000598,0.24276698,0.23133555,0.25762847,0.2643456,-0.052110955,0.19735613,-0.022048377,0.29553568,-0.23750997,-0.059632797,-0.39924815,-0.19490305,-0.31747767,-0.34448937,0.124656916,-0.06446092,-0.044722795,-0.29123747,0.32615563,0.05182101,0.11105053,0.16619611,-0.29915205,-0.00038901716,0.24303505,-0.098276846,0.10901072,-0.092496924,0.133091,0.16791594,-0.29056394,-0.0738804,-0.00013867766,-0.31869823,-0.03876599,-0.1543707,-0.09705829,-0.009615491,0.23312841,0.34684026,0.1656602,-0.16203259,-0.3224578,-0.16423464,0.0013842098,-0.06643613,-0.12295371,-0.25180197,0.23307677,-0.012529565,0.31642598,-0.0464783,0.22290051,-0.23277107,0.11984478,0.19789058,-0.15960473,0.34168607,0.14194322,0.16910116,-0.51854014,0.14192308,0.061577886,0.031909134,0.26161507,0.111823685,-0.08742182,0.19621858,0.26687527,0.41468203,-0.36161846,-0.16762532,-0.027431767,-0.21002445,-0.13256939,-0.0069722384,-0.16974929,-0.24565074,0.1915662,-0.088153824,-0.22815968,-0.05669536,0.31167656,-0.3521706,0.4502775,-0.1329596
perform,-0.3607406,-0.054577395,-0.2338007,-0.120843336,-0.12884319,-0.0053709373,-0.34906766,0.18437539,-0.18073176,0.086347595,-0.03274852,0.33786964,0.20771006,0.2721576,-0.2586444,0.053106725,-0.20830792,0.09096728,-0.13388221,-0.26766887,-0.31510416,-0.06724198,-0.09281005,-0.19226643,0.076401114,-0.2034669,-0.0023434013,0.05133903,-0.0076839477,0.04798837,0.30940738,0.5175374,-0.29661447,0.028132334,0.17349234,-0.10464299,0.22808942,-0.17831168,0.27897373,-0.19351429,-0.21618009,-0.19870156,-0.3275441,-0.18922147,-0.29364777,-0.2077312,-0.46909636,0.41913444,-0.06495928,-0.0059577525,0.13889304,-0.27263448,-0.28264648,-0.4405715,0.058190823,-0.41285253,-0.18918037,0.073929146,0.19043487,-0.01822313,-0.021209806,-0.23756646,0.3457269,-0.40014428,0.48531136,0.15692715,-0.29137397,0.17469534,0.24541189,0.26640835,-0.20907053,0.03129973,-0.13379316,0.31183636,0.08592542,0.14835978,-0.275851,0.3789279,0.29253858,0.14878806,0.02331239,0.19517924,-0.29122582,-0.31587434,-0.17792249,-0.3526057,-0.27932116,-0.210317,0.06247054,-0.3895711,-0.10265462,0.5047418,0.280598,0.17791726,0.16915481,0.11725301
words,-0.3560349,-0.17163922,-0.13225435,-0.2813127,-0.2606972,-0.2911852,0.297154,0.6038364,-0.15937552,0.061242297,0.35134652,0.44359225,0.33960813,-0.09456558,-0.1792496,0.27283275,-0.42680326,0.4763273,-0.11222142,-0.61343896,-0.11063589,-0.21881692,-0.4491729,0.20307645,-0.26342058,-0.14618745,-0.2534717,-0.3558968,-0.1544153,0.16372739,0.23937637,0.1829097,0.12889603,-0.15976228,0.52242625,-0.21407858,0.13739403,-0.26677877,0.42062116,0.045767233,-0.13393678,-0.20209335,-0.25259554,-0.015527923,-0.5869088,-0.35517403,-0.23085447,-0.06960465,0.2903472,0.0570016,0.40924078,-0.2525334,-0.286212,-0.27092302,0.045248874,-0.14509341,0.028853498,-0.003411293,0.28357634,-0.046350203,-0.08849423,-0.25626805,-0.10559331,-0.13438435,0.39975488,0.39008844,-0.6104681,0.21632086,0.027080432,0.29265732,-0.072218224,0.34685698,0.16097613,0.29227778,0.25761774,-0.17121309,-0.19871515,0.4975592,0.1534532,-0.30631652,0.0146434195,-0.034597844,-0.27293745,-0.17760326,-0.4062558,-0.28615308,-0.13483244,-0.2076472,0.078317255,-0.12481913,-0.029924199,0.2791692,0.53276587,-0.5377693,0.009552463,0.34781268
dragon,-0.39367902,-0.08138889,0.034881063,-0.08864332,-0.4014575,-0.44342178,0.019557923,0.15770754,-0.06554035,0.16347659,0.26802307,0.2564499,0.23616806,0.25538898,-0.28112832,0.056564108,-0.21360432,0.25735247,-0.123367615,-0.22911783,-0.3415747,-0.22514737,-0.39878505,-0.18666688,-0.1524515,-0.17702886,-0.1640006,-0.2400837,-0.15730213,0.06430589,0.26315156,0.21848363,-0.07552771,0.1530263,0.27081308,-0.22337243,0.22543114,-0.08365287,0.28497577,-0.11127421,-0.24086171,-0.19701603,-0.090652555,-0.28439525,-0.23137549,-0.31121644,-0.2216458,0.17559409,0.31851053,0.2698108,0.30990198,-0.13538058,-0.3048464,-0.48648912,0.2068897,-0.2433227,-0.015403658,-0.20723152,0.2236608,-0.17981952,0.31868276,0.053238362,0.14107579,-0.39062798,0.3184594,0.17700076,-0.14491646,0.09501847,0.18679781,0.13524157,-0.3360173,0.26237053,-0.25580597,0.2880425,0.31465203,0.104826555,-0.12659904,0.28025228,0.21306637,0.143984,0.0774751,-0.28482097,-0.10364394,-0.38451838,-0.22075203,-0.099345416,-0.24403697,-0.32327014,0.19941698,-0.01165989,-0.09785282,-0.013870645,0.22880232,-0.13280094,0.17313576,-0.14491595
prove,-0.13233928,0.4794703,0.14400731,-0.085896015,0.08268911,0.5236898,-0.5480368,0.0788261,0.069183536,0.56275547,0.6152645,0.41734716,-0.21599437,0.094751656,-0.057903137,0.13020103,0.1351279,-0.23387827,-0.21071541,-0.38811845,-0.039575677,0.16114394,-0.1253706,-0.38438955,0.5178132,-0.5726852,-0.011710535,-0.5438421,0.3204033,0.109509796,0.16314784,0.077631965,-0.2896755,-0.29628858,-0.26927423,-0.15320149,-0.2652849,0.010166094,0.41585314,-0.02697992,-0.04949545,0.23865011,-0.23294581,-0.23847914,0.13969058,-0.14379409,-0.20103581,-0.7157177,0.0713191,0.39177287,0.46915156,-0.05488027,-0.04424128,-0.27337918,0.32626727,-0.035384804,-0.40393767,-0.0321358,0.23967293,-0.20139635,0.29247063,-0.33895683,-0.020039253,-0.3175716,0.26865336,0.19811612,-0.53797996,0.35907775,0.084161736,0.11997261,-0.26546374,-0.25549787,0.15695561,-0.2812533,0.1901944,-0.33034703,-0.09802421,0.43327105,0.035909727,0.14910862,-0.35149273,0.11890863,-0.1735557,-0.08880543,-0.17190921,-0.16292408,-0.2647468,-0.50318044,0.2584123,-0.41792923,-0.5299107,0.13132432,-0.014899202,-0.12885495,0.032049634,0.26934093
web,-0.25061005,0.11223972,-0.5236969,-0.35740525,-0.31475818,0.006354101,-0.36811087,-0.027685411,-0.20469552,-0.35645297,-0.49973503,0.41271365,0.6807518,-0.2094055,-0.5194839,0.34464216,-0.4163555,0.29910225,-0.26153314,0.018434051,-0.23889866,-0.6412011,-0.14774348,-0.1820229,0.44585422,-0.3191899,-0.0051134825,-0.430585,0.23181644,-0.82036114,-0.58039844,0.41349488,-0.46646464,0.29367703,-0.12735239,0.55892,0.5558924,0.1054479,-0.13634072,0.029877812,-0.22993447,-0.00024431944,-0.32686225,-0.41126013,-0.41253197,0.018291503,-0.50659615,-0.44770896,0.19946128,0.31940064,0.7718066,0.05930546,-0.31206435,-0.44012055,0.3884229,-0.4724877,0.17446999,0.47884852,-0.27814054,-0.44623095,-0.2244065,-0.30769014,0.18496446,0.27701163,-0.091334715,-0.46880332,0.11845188,0.46410787,-0.02409944,0.1351647,-0.19544008,0.4395523,0.055722646,0.24482046,0.6168767,-0.28090167,0.09903465,-0.085151315,-0.18096171,-0.17778558,-0.22149101,-0.5248016,0.23360915,-0.14689708,-0.092238456,-0.41695613,-0.43952498,0.2454994,0.35173094,0.15398133,0.18157014,0.21317023,0.21955523,-0.1474066,-0.008085452,0.31991202
ravi,-0.20174165,-0.06558678,-0.30252945,-0.20362177,-0.21272486,0.12174708,-0.31087285,0.28045535,-0.08585725,0.18527061,0.24440879,0.1581609,0.24788502,0.1720503,-0.04977091,0.28316778,-0.045975447,0.14933011,-0.15672058,-0.16842332,-0.34116563,-0.12786676,-0.36866418,-0.43213773,0.19004048,-0.19596419,-0.1722639,-0.19686808,0.36570704,0.022270352,0.11350727,0.14722078,-0.3539719,-0.21329416,0.2260063,-0.21538982,0.0637136,-0.06895146,0.04893298,-0.08213673,-0.17328484,-0.11170158,-0.07710232,-0.30777875,-0.23645052,-0.21145399,-0.26459557,0.3487347,0.18331273,0.21754324,0.18459247,-0.28432274,-0.19620904,-0.19496036,0.16950043,-0.1365883,-0.19871572,-0.05572226,0.26858985,-0.16110031,0.35139322,-0.010536153,0.18090422,-0.11840804,0.24667946,0.32904297,-0.05505238,0.33358103,-0.009376064,0.034062244,-0.4447871,0.25345832,0.20779616,0.04312574,0.24398819,0.10435349,-0.039367586,0.282799,0.2616157,0.15930212,-0.29851115,-0.26982147,-0.13011432,-0.26172677,-0.15091,-0.02265101,-0.14234312,-0.07906736,0.23830752,-0.12460902,-0.09918766,-0.014745042,0.16037074,-0.17759421,0.21767974,0.006262183
nature,-0.4447132,-0.13519569,-0.049598824,-0.46075004,-0.3966455,-0.22676368,0.056995586,0.35930273,-0.12535307,0.512911,0.22141865,0.36519846,-0.17541555,-0.0076437145,-0.286957,0.2832765,-0.08428876,0.30582994,-0.30775455,-0.15729228,0.038574703,-0.42419618,-0.42946643,0.2453365,-0.049999565,-0.26873875,-0.27925852,-0.5586155,0.11713171,0.348112,0.28918245,0.1627897,0.18978629,-0.19231051,0.33098692,-0.040732376,0.11829665,0.07803199,0.35384062,-0.17165875,-0.02504167,0.19704214,-0.29944903,-0.045738988,-0.32619792,-0.31361112,-0.2444689,-0.03181272,0.3802842,0.22885159,0.3069395,-0.22730023,-0.15203446,-0.5904584,0.25122306,0.05725486,-0.16438712,-0.35795936,0.11646814,-0.101774946,0.41973305,-0.020040117,-0.19500974,-0.22996189,0.31104708,0.32259685,-0.08181049,0.061004054,0.17939991,0.3747296,-0.23124486,0.2628488,-0.03516178,0.052057773,0.6262511,-0.21065676,-0.011837747,0.11369025,0.31974778,-0.29776564,-0.31346732,-0.045287143,-0.17824395,-0.24977472,-0.24878314,-0.1274682,-0.15056282,-0.14473492,0.060079,-0.17661431,-0.22948486,-0.07631195,0.2198917,-0.39967674,-0.010986723,0.17715272
holds,-0.34199432,0.33838874,0.023182899,0.09166387,-0.22647549,0.2017841,-0.16672236,0.21766752,-0.14379391,0.20154698,0.14675705,-0.14215818,0.09577659,0.52884924,-0.16589698,0.20743002,-0.15375718,0.053638555,-0.145536,-0.41221988,-0.24333526,-0.29764792,-0.09097458,-0.22296718,0.15300222,-0.25087196,0.07311556,0.15006205,0.28904417,0.05079156,0.29683796,0.2666372,-0.30563727,-0.17750585,0.2926059,-0.41710934,0.38309377,-0.37816158,0.39595824,-0.30747288,-0.095872395,-0.25264937,-0.1845813,-0.08746292,-0.17345935,-0.15782101,-0.02205987,0.063895084,0.060898047,-0.056141622,0.07047197,-0.12519851,-0.21530889,-0.024577618,0.08517003,-0.3597924,-0.21290569,-0.17383711,0.16359934,-0.22314116,-0.014059141,-0.3012719,0.38691115,-0.33703524,0.20682901,0.165958,-0.09764918,0.16839781,0.28151688,0.14765897,0.040667213,0.349017,0.3173971,0.5909423,0.41713533,-0.018872954,-0.42775378,-0.11705455,0.28195184,0.27244496,-0.13411766,-0.3311759,-0.2699076,-0.10407192,-0.43716604,-0.31690094,-0.20843057,-0.30517837,0.05266591,-0.4015665,-0.27063888,0.1177611,0.26741427,-0.19298726,0.004645993,0.03404915
key,-0.19904932,0.098487265,-0.22234732,-0.14362352,-0.1663624,-0.06634665,-0.11260128,0.071843706,-0.1709627,0.10542959,0.21507898,0.19566134,0.20454924,0.394953,-0.2619322,0.13204676,-0.2716505,0.1380063,-0.14645274,-0.0892131,-0.21308362,-0.24908316,-0.22256407,-0.11923468,-0.07626471,-0.21141554,-0.21591201,-0.03879438,0.030561559,0.17934488,0.3675624,0.16488272,-0.10977124,0.066157214,0.19991453,-0.28677255,0.22438979,-0.027772866,0.24588537,-0.35451412,-0.4585309,-0.25350958,-0.018323451,-0.084838256,-0.01267986,-0.19357134,-0.15553698,0.1887456,0.23587768,0.023966182,0.10643572,-0.12158377,-0.16960138,-0.31314528,0.41490573,-0.28545898,-0.17093237,-0.16645852,0.23804444,-0.06617706,0.343118,-0.18557012,0.18392117,-0.24773428,0.16356874,0.14978082,-0.05028248,-0.09795284,0.18754855,-0.06011137,-0.12718445,0.23850659,-0.09052627,0.40646422,0.03345166,-0.26950327,-0.26950786,0.24631503,-0.035345778,0.18260339,0.009010285,-0.092496485,-0.19614498,-0.4033739,-0.22387101,-0.35645553,-0.09310501,-0.22208518,0.12257285,-0.1096324,-0.14328352,0.058897886,0.24884814,-0.17165142,0.1810207,0.1158137
unaware,-0.06899593,0.1529036,-0.4270515,-0.32817793,-0.22461033,0.086845666,-0.08581906,0.5819377,-0.38448092,0.25517428,0.358226,0.41945305,0.46025544,-0.15422653,-0.06124142,0.107768156,-0.20712936,0.1849365,-0.16163199,-0.067505985,-0.06064673,-0.16882089,-0.30977058,0.08371323,0.2406872,-0.04752431,-0.05266309,-0.5494615,0.053291127,0.081894144,0.13235168,-0.051603038,0.19377582,-0.5199473,0.27273494,-0.36323035,0.17173034,-0.37404126,0.060764357,-0.4937396,-0.14659709,-0.094175905,0.18089418,-0.5461099,-0.20003068,-0.43660167,-0.041554116,0.040277913,0.51868606,0.4429195,0.46366525,-0.1652685,-0.010158263,0.1455802,0.06687102,-0.03749869,-0.10727474,-0.49218237,0.0501671,-0.32008642,0.42966062,0.14251488,0.08864544,-0.18404695,0.010422247,0.20792548,-0.36400652,0.080325514,-0.1492855,-0.0018179417,-0.2150276,0.25084746,0.37448215,-0.28715277,0.6609466,-0.36793646,-0.2293911,0.33712423,0.1951994,-0.033470713,-0.062014863,-0.5494175,-0.39139065,0.18185356,-0.057194233,-0.41862947,0.036742717,-0.15106675,0.287532,0.38176304,-0.26183933,-0.15782273,-0.0019451231,-0.49032706,-0.14142199,0.5940478
ill,-0.42930615,0.014414743,-0.12012476,-0.006109774,-0.5168985,0.15546007,-0.28343695,0.16236404,-0.080952,-0.19368678,0.25408712,0.04905875,0.21413521,0.06262026,-0.3964136,0.13017404,0.43326133,0.43608993,-0.1552302,-0.3133145,-0.16008887,-0.531173,-0.39811474,-0.42575687,0.11140052,-0.29868782,-0.36950898,-0.6372453,0.5969904,0.19214688,0.10825544,-0.22244903,-0.18148048,-0.13800134,0.4535177,0.2186515,0.0014300048,0.011910737,-0.448147,0.47538322,-0.2678186,-0.44705188,0.04366024,-0.22002119,-0.015130619,-0.22113836,-0.06623073,0.43713558,0.35816705,0.41093332,0.39547473,-0.35737294,-0.30392107,-0.17048717,0.42824107,-0.35430294,-0.30423433,-0.16600816,0.33130783,-0.5966701,-0.03501337,-0.029389486,0.3806613,0.14749748,-0.02828984,-0.32486013,0.32558888,0.44659936,0.07745388,0.5226643,-0.5764991,0.02057302,0.07966075,0.10005217,0.07983308,0.04025212,-0.30704522,-0.201785,0.38065618,0.3262057,-0.5252035,-0.599322,0.2374103,-0.19406855,-0.38587135,0.2386384,-0.15408613,-0.3132173,0.021054234,-0.19156899,-0.2199167,0.02029749,0.25737157,-0.2856121,0.13516256,0.027424946
crowd,-0.32633865,0.21441075,-0.07880421,-0.2995517,-0.38759091,-0.2874212,-0.06721916,0.09206168,-0.26900813,0.18022378,0.18549123,0.33845133,0.29905468,0.03258273,-0.29370415,-0.020040378,-0.2674044,0.26047814,-0.13608012,-0.09839192,-0.1931932,-0.32226086,-0.23853497,0.05391544,-0.14474863,-0.29524916,-0.30886516,-0.2699257,-0.055633612,0.056910098,0.39847034,0.13219644,0.04100597,-0.005149588,0.31177044,-0.20493415,0.28048515,-0.14233159,0.2553378,-0.4453588,-0.42294896,-0.3793871,-0.021331087,-0.11593757,-0.18864478,-0.22424132,-0.15284227,0.09504331,0.30126876,0.09069523,0.34014326,-0.21414763,-0.16148481,-0.34758332,0.32696074,-0.20314172,0.012097493,-0.26265693,0.17368394,-0.29334298,0.31337923,0.046727315,0.1449621,-0.29791358,0.31502694,0.011819676,-0.22071168,-0.12233633,0.23595898,0.041655798,-0.18226838,0.22684908,-0.104155496,0.45523733,0.26334175,-0.29064098,-0.2118667,0.18461032,0.11088945,-0.022836402,0.19577403,-0.4030516,-0.30361798,-0.34889227,-0.2881838,-0.39695787,-0.23667507,-0.14690265,0.111931294,-0.062854774,-0.016256243,-0.05153811,0.12186675,-0.096179,0.12064911,0.10339256
university,-0.42086208,-0.3619938,-0.20926207,-0.19082218,-0.39165407,-0.5794422,-0.07821036,0.45887762,-0.108740516,0.2290158,-0.063662305,0.29831478,0.5319351,0.18391919,-0.19232592,0.18321191,-0.25948748,0.23215239,0.32296944,-0.10884715,-0.32499403,-0.35260615,-0.54683805,0.020046815,-0.28721693,-0.34722218,-0.23518857,-0.50232464,-0.17764929,-0.19107744,0.27717865,0.12941882,-0.056954145,0.33781886,0.33232835,-0.38670906,0.50756514,-0.11091607,0.37491727,-0.2030113,-0.4387696,-0.056961082,-0.07589688,-0.14362234,-0.44708675,-0.32780755,-0.104200445,0.43434244,0.0031452626,0.058415018,0.45812854,-0.05288178,-0.11261594,-0.5957464,0.11703534,-0.36476898,0.012002774,-0.42094478,0.37566647,0.12708846,-0.14820267,0.087978594,-0.012170948,-0.38334203,0.64266014,0.29016697,-0.11686161,-0.090935215,0.0976215,-0.18075196,-0.4007584,0.526521,-0.5395539,0.31852242,0.21973084,-0.20760725,-0.30750346,0.30011636,0.32045913,0.13010389,0.075010195,-0.26356998,-0.008561207,-0.33272064,-0.07233122,-0.34151092,-0.14867932,-0.16776597,0.15799546,-0.1114386,-0.25195295,0.17126289,0.3773283,-0.113851205,-0.08648686,-0.1256675
